model,task,context_length,depth_pct,question,expected_answer,model_response,prompt_tokens,completion_tokens,cached_tokens,tokens_used,latency_s,response_chars,question_chars,context_chars,sample_id,experiment,variant,needle_style,domain,difficulty,answer_type,num_needles,distractor_count,target_needle_id,inserted_needles,hops,scoring_mode,answer_aliases,error
qwen,niah,8000,90.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,6378,5,0,6383,0.81,5,18,7892,v2-niah-8000-90-02-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,8000,90.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,,0,0,0,0,0.0,0,21,7764,v2-niah-8000-90-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,
qwen,niah,8000,90.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,6800,5,0,6805,1.14,5,16,7918,v2-niah-8000-90-04-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
qwen,niah,8000,90.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,6647,7,0,6654,1.28,8,16,7911,v2-niah-8000-90-05-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,8000,90.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,6638,14,0,6652,1.22,15,20,7642,v2-niah-8000-90-06-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,
qwen,niah,8000,90.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3523,5,0,3528,0.89,5,16,7913,v2-niah-8000-90-07-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
qwen,niah,8000,90.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,6020,7,0,6027,1.15,8,16,7896,v2-niah-8000-90-08-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,8000,90.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,6871,5,0,6876,0.95,6,21,7747,v2-niah-8000-90-09-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,
qwen,niah,8000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5 天,6021,5,0,6026,0.8,5,21,7900,v2-niah-8000-100-00-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,8000,100.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,6010,5,0,6015,0.8,5,18,7897,v2-niah-8000-100-01-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,8000,100.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,6870,14,0,6884,1.11,15,20,7731,v2-niah-8000-100-02-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",,,,
qwen,niah,8000,100.0,本季度封装段一次良率目标是多少？,98.2%,,0,0,0,0,0.0,0,16,7862,v2-niah-8000-100-03-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
qwen,niah,8000,100.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,6647,7,0,6654,1.13,8,16,7911,v2-niah-8000-100-04-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,8000,100.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,3525,3,0,3528,0.72,3,23,7766,v2-niah-8000-100-05-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",,,,
qwen,niah,8000,100.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,7036,4,0,7040,0.98,4,21,7896,v2-niah-8000-100-06-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,8000,100.0,同店销售额同比增长了多少？,8.9%,同店销售额同比增长了8.9%。,6635,10,0,6645,1.13,15,13,7912,v2-niah-8000-100-07-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
qwen,niah,8000,100.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,6871,5,0,6876,0.92,6,21,7747,v2-niah-8000-100-08-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",,,,
qwen,niah,8000,100.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,6399,6,0,6405,0.97,7,19,7915,v2-niah-8000-100-09-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,0.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,14110,7,0,14117,1.57,8,16,15853,v2-niah-16000-0-00-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,16000,0.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,,0,0,0,0,0.0,0,20,15765,v2-niah-16000-0-01-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
qwen,niah,16000,0.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,14033,4,0,14037,1.59,4,21,15874,v2-niah-16000-0-02-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,16000,0.0,同店销售额同比增长了多少？,8.9%,8.9%,14259,4,0,14263,2.44,4,13,15918,v2-niah-16000-0-03-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
qwen,niah,16000,0.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,14020,4,0,14024,1.39,4,23,15749,v2-niah-16000-0-04-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",,,,
qwen,niah,16000,0.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,5729,6,0,5735,1.37,7,19,15914,v2-niah-16000-0-05-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,0.0,2025 年一季度综合毛利率是多少？,23.7%,,0,0,0,0,0.0,0,18,15920,v2-niah-16000-0-06-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,16000,0.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,,0,0,0,0,0.0,0,21,15749,v2-niah-16000-0-07-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",,,,
qwen,niah,16000,0.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,14251,6,0,14257,1.86,7,19,15895,v2-niah-16000-0-08-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,0.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,5737,5,0,5742,0.86,5,18,15916,v2-niah-16000-0-09-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,16000,10.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,13193,14,0,13207,1.6,15,20,15755,v2-niah-16000-10-00-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
qwen,niah,16000,10.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,14034,6,0,14040,1.5,7,19,15879,v2-niah-16000-10-01-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,10.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,12937,7,0,12944,1.96,8,16,15916,v2-niah-16000-10-02-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,16000,10.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,13904,14,0,13918,1.7,15,20,15734,v2-niah-16000-10-03-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",,,,
qwen,niah,16000,10.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,14033,4,0,14037,1.38,4,21,15874,v2-niah-16000-10-04-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,16000,10.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,14044,5,0,14049,1.41,5,18,15902,v2-niah-16000-10-05-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,16000,10.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,12728,3,0,12731,1.43,3,23,15744,v2-niah-16000-10-06-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",,,,
qwen,niah,16000,10.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,12917,6,0,12923,1.75,7,19,15894,v2-niah-16000-10-07-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,10.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,14271,7,0,14278,1.53,8,16,15917,v2-niah-16000-10-08-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,16000,10.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,5718,4,0,5722,1.05,4,23,15762,v2-niah-16000-10-09-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",,,,
qwen,niah,16000,25.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42 张,5718,4,0,5722,0.7,4,23,15762,v2-niah-16000-25-00-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
qwen,niah,16000,25.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,13292,4,0,13296,1.78,4,21,15870,v2-niah-16000-25-01-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,16000,25.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,12823,5,0,12828,1.39,5,18,15858,v2-niah-16000-25-02-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,16000,25.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,14125,5,0,14130,1.98,6,21,15765,v2-niah-16000-25-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
qwen,niah,16000,25.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,5732,4,0,5736,0.81,4,21,15919,v2-niah-16000-25-04-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,16000,25.0,同店销售额同比增长了多少？,8.9%,8.9%,14042,4,0,14046,1.68,4,13,15902,v2-niah-16000-25-05-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
qwen,niah,16000,25.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,14027,14,0,14041,1.63,15,20,15748,v2-niah-16000-25-06-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。""]",,,,
qwen,niah,16000,25.0,公司 2025 年资本开支上限是多少？,18.6亿元,,0,0,0,0,0.0,0,19,15917,v2-niah-16000-25-07-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,25.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,5737,5,0,5742,0.9,5,18,15916,v2-niah-16000-25-08-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,16000,25.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,5717,5,0,5722,1.09,6,21,15758,v2-niah-16000-25-09-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
qwen,niah,16000,50.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,14089,4,0,14093,2.08,4,21,15826,v2-niah-16000-50-00-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,16000,50.0,区域配送的 SLA 指标是多少？,92.1%,92.1%,5747,5,0,5752,0.84,5,16,15915,v2-niah-16000-50-01-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,16000,50.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,14019,3,0,14022,1.27,3,23,15749,v2-niah-16000-50-02-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
qwen,niah,16000,50.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,14251,6,0,14257,1.43,7,19,15895,v2-niah-16000-50-03-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,50.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,12833,7,0,12840,1.59,8,16,15857,v2-niah-16000-50-04-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,16000,50.0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025 年 6 月 18 日,14108,14,0,14122,1.77,15,20,15716,v2-niah-16000-50-05-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2.0,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。""]",,,,
qwen,niah,16000,50.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,5729,6,0,5735,0.83,7,19,15914,v2-niah-16000-50-06-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,50.0,2025 年一季度综合毛利率是多少？,23.7%,23.7%,14044,5,0,14049,2.22,5,18,15902,v2-niah-16000-50-07-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0.0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",,,,
qwen,niah,16000,50.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,14019,3,0,14022,1.83,3,23,15749,v2-niah-16000-50-08-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
qwen,niah,16000,50.0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6 亿元,5729,6,0,5735,0.76,7,19,15914,v2-niah-16000-50-09-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0.0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",,,,
qwen,niah,16000,75.0,同店销售额同比增长了多少？,8.9%,8.9%,14098,4,0,14102,2.79,4,13,15854,v2-niah-16000-75-00-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0.0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",,,,
qwen,niah,16000,75.0,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4 亿元,14019,5,0,14024,1.85,6,21,15760,v2-niah-16000-75-01-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2.0,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",,,,
qwen,niah,16000,75.0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,13776,4,0,13780,1.48,4,21,15916,v2-niah-16000-75-02-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0.0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",,,,
qwen,niah,16000,75.0,区域配送的 SLA 指标是多少？,92.1%,24 小时履约率,13758,7,0,13765,1.71,8,16,15901,v2-niah-16000-75-03-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0.0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",,,,
qwen,niah,16000,75.0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,13618,3,0,13621,1.36,3,23,15748,v2-niah-16000-75-04-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2.0,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",,,,
qwen,niah,16000,75.0,本季度封装段一次良率目标是多少？,98.2%,98.2%,13289,5,0,13294,1.69,5,16,15867,v2-niah-16000-75-05-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0.0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",,,,
